transaction_id,user_id,amount,date_time,location,ip_address,device,transaction_type,frequency_last_24h,fraud
403,238,2648.26,2024-05-31 08:35:11,Berlin,229.82.160.73,computer,online,3,1
460,96,1193.88,2025-03-10 13:15:02,Miami,103.89.6.174,laptop,online,2,0
713,90,734.93,2024-10-04 17:31:21,Berlin,41.55.123.52,laptop,online,3,0
117,225,2138.91,2024-07-19 14:28:11,Constanta,121.88.94.175,laptop,in-person,1,0
659,93,2042.09,2024-08-10 14:03:48,Paris,200.113.173.234,laptop,in-person,0,0
302,108,1759.18,2025-02-23 07:54:56,Tokyo,83.197.20.193,computer,in-person,0,0
838,143,1762.83,2025-05-23 06:03:03,Constanta,93.211.45.66,computer,online,1,0
881,20,2334.26,2024-11-16 18:11:13,Miami,197.17.135.199,laptop,in-person,1,1
712,153,2437.48,2024-09-11 13:04:03,Paris,156.122.179.238,phone,online,1,1
213,60,1934.21,2024-12-20 17:02:02,Tokyo,26.64.194.246,phone,in-person,1,0
122,191,2653.77,2025-04-30 14:43:02,Craiova,233.34.233.27,computer,online,5,1
745,182,1444.86,2024-12-13 13:26:19,London,184.73.163.140,computer,in-person,5,0
934,181,1839.55,2025-01-15 19:53:15,Craiova,104.40.87.252,computer,in-person,8,0
774,192,676.36,2025-04-16 19:13:07,Tokyo,235.145.139.235,laptop,online,1,0
225,2,528.06,2025-03-14 05:03:01,Slatina,22.231.109.222,laptop,online,0,0
578,142,1984.47,2025-03-07 13:44:23,New York,17.115.222.130,laptop,in-person,3,0
790,126,739.9,2024-06-15 08:50:17,London,201.5.141.161,computer,in-person,2,0
215,225,87.45,2025-03-15 11:30:35,London,87.37.77.60,phone,online,1,0
319,22,2104.44,2025-04-30 04:32:16,Sydney,85.138.45.192,phone,in-person,9,0
556,247,2291.7,2025-04-08 20:51:31,Berlin,214.169.30.43,laptop,online,2,1
457,16,1405.22,2024-07-26 18:39:34,Craiova,27.241.141.139,computer,in-person,1,0
294,227,1891.21,2024-07-08 02:58:46,Constanta,209.36.215.122,computer,online,1,0
237,96,2597.44,2025-05-11 05:52:52,Craiova,193.236.72.16,computer,in-person,5,1
893,43,1978.13,2024-09-21 14:23:16,Bucharest,228.203.79.221,phone,in-person,1,0
252,180,1775.09,2024-08-06 19:10:23,Los Angeles,182.216.124.155,computer,in-person,5,0
707,76,1832.46,2024-08-02 23:21:08,Chicago,15.27.180.23,laptop,in-person,1,0
519,51,1233.99,2024-10-03 09:41:18,Tokyo,101.162.206.22,phone,in-person,1,1
449,64,444.98,2025-04-22 03:50:41,Constanta,97.2.70.14,phone,online,0,0
260,143,2288.38,2024-06-20 16:14:35,Cluj,116.141.64.245,laptop,in-person,1,1
289,154,2950.73,2025-03-06 14:50:45,Cluj,216.145.141.51,computer,online,1,1
228,188,963.84,2024-08-20 11:10:03,Craiova,72.79.199.25,computer,online,2,0
684,183,2057.53,2024-09-21 18:59:18,Tokyo,84.145.158.169,laptop,online,1,0
411,35,1571.42,2024-11-06 08:15:28,Paris,125.99.240.209,laptop,in-person,4,0
935,177,126.03,2025-03-16 04:07:54,Sydney,224.9.95.2,phone,online,1,0
442,27,2085.9,2024-06-30 22:49:18,Cluj,32.92.147.45,computer,online,1,1
685,209,2338.43,2024-07-14 01:04:40,Miami,47.185.107.131,computer,in-person,3,1
731,64,598.99,2025-01-26 17:01:54,Los Angeles,209.241.157.126,laptop,in-person,3,0
513,158,2465.51,2025-01-09 07:45:43,Constanta,143.49.40.196,phone,online,3,1
892,190,2434.89,2025-04-21 09:40:22,Berlin,207.0.44.97,phone,online,1,0
64,84,1433.5,2025-01-26 06:15:14,Berlin,82.222.14.194,computer,online,4,0
850,123,1038.97,2024-09-23 00:10:07,Los Angeles,251.168.247.179,computer,in-person,3,0
776,42,2929.07,2024-12-24 22:55:20,Paris,76.111.179.222,laptop,online,2,1
406,40,2267.67,2024-07-18 05:53:51,Cluj,106.218.246.155,phone,online,4,1
280,97,1744.81,2025-04-15 17:02:06,Craiova,4.134.172.10,computer,in-person,4,0
59,6,2006.43,2024-10-20 22:36:52,Chicago,23.232.72.26,phone,in-person,4,0
815,177,835.84,2024-08-09 04:06:50,Tokyo,182.207.139.117,laptop,in-person,1,0
186,6,1231.44,2025-03-29 13:21:11,New York,3.23.48.6,computer,in-person,4,0
595,160,652.2,2024-09-01 08:01:31,Los Angeles,172.40.208.249,phone,online,2,0
691,149,1594.06,2025-04-23 21:00:18,Miami,214.179.142.175,laptop,online,3,0
147,78,904.42,2024-10-07 08:02:45,Craiova,159.179.91.109,phone,in-person,2,0
298,229,2819.95,2024-09-14 14:07:15,Chicago,114.191.105.111,computer,online,2,1
575,62,2962.43,2025-01-16 01:00:48,Chicago,95.180.52.37,phone,in-person,1,1
761,197,1720.19,2025-03-06 03:32:00,Bucharest,150.107.103.86,computer,online,2,0
936,12,2338.26,2024-10-12 05:45:43,Berlin,16.109.143.49,phone,online,5,1
791,121,237.86,2025-01-30 11:56:58,Tokyo,45.69.120.29,phone,in-person,4,0
77,13,1926.09,2025-02-08 06:03:51,Paris,86.134.17.35,laptop,online,3,0
587,121,1173.34,2025-05-01 11:16:38,Cluj,25.120.145.149,laptop,online,4,0
942,224,2017.85,2025-04-28 04:59:17,New York,161.13.47.102,laptop,in-person,2,0
748,169,2931.91,2024-07-21 16:01:50,Tokyo,9.24.243.246,laptop,online,1,1
345,46,2716.2,2024-11-13 08:48:51,Cluj,43.122.250.88,computer,in-person,2,1
295,105,247.48,2025-04-10 18:10:17,London,162.84.205.220,computer,online,3,0
156,115,1559.33,2024-12-08 22:14:21,Bucharest,47.59.147.109,phone,online,4,0
593,123,1614.23,2024-05-29 10:28:38,Berlin,25.238.196.147,laptop,online,0,0
764,166,1643.25,2024-12-20 22:20:53,Chicago,174.250.27.73,computer,in-person,7,0
399,103,2641.97,2024-12-25 00:36:49,Slatina,19.170.126.159,phone,in-person,2,1
525,89,2073.54,2024-10-04 06:56:48,Sydney,37.249.48.44,phone,in-person,3,0
84,186,745.51,2024-07-19 04:45:29,Cluj,63.9.28.149,laptop,online,3,0
60,227,1634.65,2024-05-29 14:32:19,Los Angeles,11.134.133.99,computer,online,1,0
262,1,2922.08,2024-07-17 01:38:56,Miami,161.220.118.72,phone,online,3,1
109,237,696.48,2024-12-15 06:31:32,Craiova,169.231.42.123,phone,in-person,3,0
227,193,1966.76,2025-02-20 07:45:48,Miami,27.222.31.18,phone,in-person,3,0
6,170,1663.31,2024-06-09 21:46:55,Los Angeles,23.96.89.204,phone,online,3,0
73,6,125.62,2025-03-03 01:34:13,Miami,243.206.204.130,laptop,in-person,2,0
950,224,2430.48,2024-08-29 16:08:08,Sydney,116.202.249.215,phone,online,0,1
310,233,2505.21,2024-09-01 22:23:40,London,79.204.72.211,computer,online,2,1
35,184,1508.88,2025-04-26 02:42:34,Paris,249.59.83.175,laptop,in-person,1,0
390,146,535.72,2024-08-07 20:22:44,Constanta,137.197.67.214,laptop,in-person,2,0
108,125,197.37,2025-04-21 14:03:14,Craiova,80.80.173.51,phone,online,2,0
338,62,1990.61,2024-09-26 09:40:54,Slatina,228.74.239.6,computer,in-person,2,0
372,195,2216.7,2024-08-15 14:48:35,Sydney,94.161.113.88,laptop,online,4,0
911,121,271.07,2025-04-04 10:35:38,London,246.244.201.63,phone,in-person,2,0
844,162,850.69,2025-04-20 13:08:48,Sydney,147.141.74.135,laptop,online,1,0
632,240,542.37,2024-11-20 07:33:27,London,192.175.101.139,laptop,online,1,0
144,172,1385.02,2025-01-27 13:23:18,Chicago,211.73.238.178,phone,online,1,0
646,35,2068.08,2024-07-20 15:27:04,Miami,145.186.60.140,laptop,in-person,3,0
125,122,11.97,2025-04-18 21:32:54,Los Angeles,63.86.190.158,computer,online,1,0
765,155,169.29,2024-07-27 15:35:31,Constanta,131.180.137.13,computer,in-person,1,0
388,17,2099.8,2024-09-28 20:48:38,Tokyo,32.27.173.146,phone,online,1,0
577,111,1210.77,2025-01-24 20:11:47,Slatina,252.67.82.232,phone,in-person,1,0
37,190,2130.72,2025-05-08 11:05:08,London,249.105.254.61,laptop,in-person,3,0
856,40,1368.81,2025-05-19 02:06:11,Cluj,171.147.163.214,laptop,in-person,2,0
860,239,1966.07,2025-03-05 06:35:17,Paris,30.145.246.107,laptop,in-person,0,0
354,7,2605.84,2024-11-28 04:35:27,Miami,190.236.246.220,phone,in-person,0,0
702,215,2405.33,2025-04-26 07:22:23,Bucharest,10.36.97.173,laptop,online,1,1
288,8,465.5,2024-11-18 17:24:01,Sydney,165.238.117.110,phone,online,3,0
440,83,2547.21,2024-07-05 00:28:26,Craiova,7.110.182.161,computer,online,2,1
953,234,2862.21,2024-12-16 22:17:52,London,119.168.236.158,laptop,in-person,3,1
30,44,1116.19,2025-04-17 10:40:22,Bucharest,102.127.27.170,computer,online,2,0
24,78,1285.38,2024-08-26 12:25:19,Sydney,110.163.10.120,phone,in-person,1,0
232,141,1499.16,2025-02-01 08:27:39,Miami,39.149.104.83,phone,online,2,0
44,132,748.62,2024-09-21 08:26:08,Chicago,204.251.228.179,laptop,online,2,0
264,40,2748.84,2025-01-06 04:24:15,Berlin,194.92.213.233,computer,online,2,1
167,243,485.08,2024-12-14 03:03:49,New York,237.133.222.68,computer,online,5,0
723,80,2175.38,2025-03-24 14:36:42,Chicago,140.139.107.28,laptop,in-person,0,0
82,179,948.63,2024-07-08 08:42:39,Bucharest,45.250.178.62,phone,online,1,0
651,206,562.91,2024-12-08 06:57:18,Cluj,114.157.212.62,computer,online,3,0
78,249,2705.58,2024-10-22 02:08:59,London,237.29.38.142,computer,in-person,2,1
268,90,2403.09,2024-09-28 09:03:55,Berlin,122.248.0.207,laptop,in-person,2,1
714,218,949.31,2025-01-02 20:42:15,Chicago,116.2.89.1,laptop,online,2,0
883,101,781.22,2024-06-06 09:03:05,Slatina,74.94.182.175,laptop,in-person,0,0
209,93,1690.29,2024-05-28 00:30:38,Craiova,35.6.237.140,laptop,in-person,1,0
375,219,1128.21,2024-11-03 09:59:26,Miami,236.164.129.12,computer,online,1,0
760,48,2867.28,2024-07-01 14:52:00,Tokyo,91.79.182.151,phone,in-person,3,1
92,124,2648.38,2025-02-07 00:12:45,Chicago,117.147.96.183,phone,in-person,1,1
106,195,662.6,2025-05-10 10:45:05,Constanta,161.117.224.113,computer,online,3,0
655,69,1212.42,2025-01-31 09:07:31,Paris,5.207.253.3,phone,in-person,3,0
316,150,479.46,2025-04-08 05:31:33,London,60.231.144.233,computer,online,1,0
370,94,1868.99,2024-10-23 22:50:50,Los Angeles,39.94.93.208,computer,online,3,0
119,233,558.64,2024-05-29 11:24:38,Constanta,156.30.140.169,phone,online,1,0
770,38,1472.81,2024-11-15 21:54:56,London,33.55.24.67,phone,online,3,0
542,131,750.13,2024-09-11 07:29:35,Cluj,110.94.33.5,computer,online,4,0
547,32,261.51,2024-12-30 14:44:28,Berlin,253.212.178.147,laptop,in-person,1,0
358,35,301.98,2025-01-08 08:41:59,Los Angeles,110.64.197.202,phone,in-person,1,0
383,81,1887.65,2025-04-17 21:29:23,Bucharest,9.246.244.66,phone,online,1,0
426,206,377.56,2024-11-03 02:48:21,Craiova,202.178.57.152,laptop,online,3,0
421,4,1588.68,2024-06-04 14:57:45,New York,68.232.198.80,computer,online,3,0
130,201,787.78,2025-01-29 06:45:35,Constanta,56.152.129.4,phone,online,0,0
286,244,1482.65,2024-09-06 21:29:55,Chicago,44.63.173.202,computer,in-person,0,0
486,21,1003.92,2025-05-07 11:48:24,Tokyo,225.19.60.86,phone,online,3,0
483,249,2355.64,2024-10-05 02:47:44,Miami,33.11.55.102,phone,online,3,1
